osm_id,coll_date,num_households_premises,num_shops_premises,name,population,building_type,type_waste_generator,osmid,ward,building_cluster,region,total_waste,dry_waste,wet_waste,hazardous_waste
986880185,24-Oct-21,23,16,random_104,,apartments,,,Ward 61,unk11,unknown_1,965,463,64,438
986880185,24-Oct-21,37,11,random_105,,yes,,,Ward 61,unk22,unknown_2,926,205,372,349
986880185,24-Oct-21,18,42,random_106,,yes,,,Ward 61,unk2,unknown_2,924,422,232,270
986880185,24-Oct-21,33,50,random_107,,yes,,,Ward 61,unk2,unknown_2,881,450,60,371
986880185,24-Oct-21,90,42,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,961,425,376,160
986880185,24-Oct-21,25,4,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1166,328,481,357
986880185,24-Oct-21,10,40,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,727,224,367,136
986880185,24-Oct-21,31,7,random_108,,yes,,,Ward 61,unk11,unknown_1,643,311,70,262
986880185,24-Oct-21,97,10,random_109,,yes,,,Ward 61,unk11,unknown_1,940,442,82,416
986880185,24-Oct-21,19,21,random_110,,apartments,,,Ward 61,unk11,unknown_1,668,125,109,434
986880185,24-Oct-21,49,27,random_111,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,811,338,267,206
986880185,24-Oct-21,31,45,random_112,,apartments,,,Ward 61,unk11,unknown_1,871,426,238,207
986880185,24-Oct-21,21,46,random_113,,yes,,,Ward 61,Behram Baug,Behram Baug,768,79,215,474
986880185,24-Oct-21,20,8,random_114,,yes,,,Ward 61,unk11,unknown_1,611,203,92,316
986880185,24-Oct-21,3,32,random_115,,yes,,,Ward 61,Behram Baug,Behram Baug,742,262,422,58
986880185,24-Oct-21,2,28,Oshiwara Police Station,,yes,,,Ward 61,GREEN PARK,Heera Panna,1339,394,450,495
986880185,24-Oct-21,88,17,City International School,,school,,,Ward 61,JBCN SCHOOL LANE1,Serenity,789,313,165,311
986880185,24-Oct-21,71,38,Reliable Business Centre,,commercial,,,Ward 61,JBCN SCHOOL LANE1,Serenity,552,108,350,94
986880185,24-Oct-21,81,47,random_116,,apartments,,,Ward 61,unk2,unknown_2,652,265,264,123
986880185,25-Oct-21,20,35,"Transit Camp, Behram Baug",,commercial,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,1234,400,452,382
986880185,25-Oct-21,0,21,random_5,,yes,,,Ward 61,GREEN PARK,Heera Panna,570,120,70,380
986880185,25-Oct-21,31,20,Heera Panna,,commercial,,,Ward 61,GREEN PARK,Heera Panna,876,287,429,160
986880185,25-Oct-21,87,27,Park Paradise,,yes,,,Ward 61,Walawalkar1,Walawalkar,597,18,180,399
986880185,25-Oct-21,79,5,Park View,,yes,,,Ward 61,Walawalkar1,Walawalkar,613,409,151,53
986880185,25-Oct-21,97,38,random_4,,residential,,,Ward 61,unk11,unknown_1,374,125,208,41
986880185,25-Oct-21,87,11,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,746,209,452,85
986880185,25-Oct-21,54,33,random_2,,apartments,,,Ward 61,JBCN SCHOOL LANE1,Serenity,686,154,164,368
986880185,25-Oct-21,94,27,random_1,,residential,,,Ward 61,unk1,unknown_4,586,56,113,417
986880185,25-Oct-21,1,40,random_3,,residential,,,Ward 61,unk11,unknown_1,503,75,179,249
986880185,25-Oct-21,19,13,random_6,,residential,,,Ward 61,JBCN SCHOOL LANE1,Serenity,1091,203,424,464
986880185,25-Oct-21,73,44,random_7,,residential,,,Ward 61,unk11,unknown_1,753,352,384,17
986880185,25-Oct-21,26,5,random_8,,residential,,,Ward 61,unk11,unknown_1,1103,436,479,188
986880185,25-Oct-21,80,41,random_9,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,547,343,29,175
986880185,25-Oct-21,94,20,random_11,,residential,,,Ward 61,unk11,unknown_1,646,169,206,271
986880185,25-Oct-21,99,36,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,751,220,235,296
986880185,25-Oct-21,94,3,random_10,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,423,70,141,212
986880185,25-Oct-21,41,2,random_13,,residential,,,Ward 61,unk11,unknown_1,645,205,299,141
986880185,25-Oct-21,89,14,random_12,,residential,,,Ward 61,unk1,unknown_4,467,119,310,38
986880185,25-Oct-21,33,45,random_14,,residential,,,Ward 61,unk11,unknown_1,784,372,3,409
986880185,25-Oct-21,37,34,random_15,,residential,,,Ward 61,unk11,unknown_1,518,96,378,44
986880185,25-Oct-21,36,7,random_16,,residential,,,Ward 61,unk11,unknown_1,387,115,246,26
986880185,25-Oct-21,48,30,random_17,,residential,,,Ward 61,unk11,unknown_1,1008,347,368,293
986880185,25-Oct-21,28,15,random_18,,residential,,,Ward 61,unk11,unknown_1,884,449,329,106
986880185,25-Oct-21,89,36,random_19,Off New Link Road,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,635,389,88,158
986880185,25-Oct-21,22,46,Raigad Military School,,school,,,Ward 61,unk1,unknown_4,958,90,386,482
986880185,25-Oct-21,81,21,random_20,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,800,493,15,292
986880185,25-Oct-21,95,48,random_21,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,857,338,158,361
986880185,25-Oct-21,85,7,Samruddhi CHS,Oshiwara Link Road,residential,,,Ward 61,Walawalkar1,Walawalkar,1159,220,456,483
986880185,25-Oct-21,90,17,Oshiwara Basera,,residential,,,Ward 61,Walawalkar1,Walawalkar,562,57,224,281
986880185,25-Oct-21,91,8,East Side Apartments,,apartments,,,Ward 61,Walawalkar1,Walawalkar,286,18,111,157
986880185,25-Oct-21,49,37,Anand Vihar,,residential,,,Ward 61,Walawalkar1,Walawalkar,869,272,481,116
986880185,25-Oct-21,90,16,Meera C.H.S.,"Link Road Extension, Oshiwara, Andheri West",residential,,,Ward 61,MEGA MALL 1,unknown_3,968,353,352,263
986880185,25-Oct-21,13,9,random_22,,yes,,,Ward 61,Techweb centre,Tarapore Garden,840,212,210,418
986880185,25-Oct-21,68,18,random_23,,yes,,,Ward 61,Techweb centre,Tarapore Garden,223,1,62,160
986880185,25-Oct-21,34,14,random_24,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,903,190,484,229
986880185,25-Oct-21,79,49,random_25,,yes,,,Ward 61,Walawalkar2,Walawalkar,1045,424,149,472
986880185,25-Oct-21,50,50,Sanskar,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,389,69,141,179
986880185,25-Oct-21,48,47,random_26,,yes,,,Ward 61, Evershine Green,maheshwari chowk,976,111,414,451
986880185,25-Oct-21,73,39,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,704,136,400,168
986880185,25-Oct-21,66,43,random_27,,yes,,,Ward 61,MEGA MALL 1,unknown_3,438,96,238,104
986880185,25-Oct-21,13,18,random_28,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,725,52,301,372
986880185,25-Oct-21,43,4,random_29,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,787,385,157,245
986880185,25-Oct-21,28,36,random_30,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,822,187,446,189
986880185,25-Oct-21,58,5,random_31,,yes,,,Ward 61,Walawalkar2,Walawalkar,602,26,282,294
986880185,25-Oct-21,18,16,random_32,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,336,105,97,134
986880185,25-Oct-21,74,28,random_33,,yes,,,Ward 61,MEGA MALL 1,unknown_3,1176,324,472,380
986880185,25-Oct-21,24,50,random_34,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,966,208,338,420
986880185,25-Oct-21,40,50,random_35,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,480,326,123,31
986880185,25-Oct-21,95,17,random_36,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,676,443,132,101
986880185,25-Oct-21,90,18,random_37,,yes,,,Ward 61,Walawalkar1,Walawalkar,685,88,298,299
986880185,25-Oct-21,88,40,random_38,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,1355,362,495,498
986880185,25-Oct-21,32,17,Sargam,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,1125,495,133,497
986880185,25-Oct-21,41,29,random_39,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,938,498,59,381
986880185,25-Oct-21,92,35,Marigold Apartments,Off New Link Road,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,733,84,162,487
986880185,25-Oct-21,25,12,random_40,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,577,42,201,334
986880185,25-Oct-21,68,10,Link Way,,yes,,,Ward 61,Walawalkar2,Walawalkar,919,438,213,268
986880185,25-Oct-21,48,49,random_41,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,519,84,400,35
986880185,25-Oct-21,34,38,random_42,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,967,488,353,126
986880185,25-Oct-21,66,39,random_43,,yes,,,Ward 61,MEGA MALL 1,unknown_3,548,292,7,249
986880185,25-Oct-21,88,45,random_44,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,748,415,194,139
986880185,25-Oct-21,45,41,random_45,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,787,92,446,249
986880185,25-Oct-21,25,14,random_46,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,866,104,412,350
986880185,25-Oct-21,12,16,random_47,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,974,310,363,301
986880185,25-Oct-21,12,40,random_48,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1012,441,149,422
986880185,25-Oct-21,15,22,random_49,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,729,474,64,191
986880185,25-Oct-21,44,44,random_50,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,957,342,293,322
986880185,25-Oct-21,57,7,random_51,,yes,,,Ward 61,Walawalkar2,Walawalkar,650,118,426,106
986880185,25-Oct-21,26,35,random_52,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1054,291,341,422
986880185,25-Oct-21,20,46,random_53,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,1129,335,435,359
986880185,25-Oct-21,61,9,random_54,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,481,131,294,56
986880185,25-Oct-21,60,48,Utsav,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,417,133,215,69
986880185,25-Oct-21,31,22,random_55,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,915,384,330,201
986880185,25-Oct-21,54,7,Garden View - Dr Kaushal Shah's Residence,Off New Link Rd,yes,,,Ward 61,Walawalkar1,Walawalkar,1058,242,352,464
986880185,25-Oct-21,77,43,Rajrani Malhotra Vidyalaya,,school,,,Ward 61,Walawalkar2,Walawalkar,579,310,21,248
986880185,25-Oct-21,57,34,random_56,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,1075,395,242,438
986880185,25-Oct-21,84,4,random_57,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,958,428,326,204
986880185,25-Oct-21,88,38,Rajnigandha,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,233,23,89,121
986880185,25-Oct-21,40,8,random_58,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1096,367,473,256
986880185,25-Oct-21,93,44,random_59,,yes,,,Ward 61,Walawalkar2,Walawalkar,833,228,282,323
986880185,25-Oct-21,93,5,random_60,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,888,167,366,355
986880185,25-Oct-21,50,35,Kaveri,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,919,370,354,195
986880185,25-Oct-21,99,17,random_61,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,709,334,113,262
986880185,25-Oct-21,42,31,random_62,,yes,,,Ward 61,Techweb centre,Tarapore Garden,639,4,472,163
986880185,25-Oct-21,46,6,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,814,329,376,109
986880185,25-Oct-21,73,39,random_63,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,415,273,44,98
986880185,25-Oct-21,73,29,random_64,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,754,480,80,194
986880185,25-Oct-21,74,31,random_65,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,489,28,154,307
986880185,25-Oct-21,15,3,random_66,,yes,,,Ward 61,GREEN PARK,Heera Panna,804,273,417,114
986880185,25-Oct-21,8,23,random_67,,yes,,,Ward 61,GREEN PARK,Heera Panna,1030,440,288,302
986880185,25-Oct-21,49,8,random_68,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,941,377,445,119
986880185,25-Oct-21,11,43,random_69,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,676,141,452,83
986880185,25-Oct-21,37,34,random_70,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,539,56,66,417
986880185,25-Oct-21,49,46,random_71,,yes,,,Ward 61,GREEN PARK,Heera Panna,921,432,25,464
986880185,25-Oct-21,98,30,random_72,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,1004,494,31,479
986880185,25-Oct-21,43,10,random_73,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,818,309,393,116
986880185,25-Oct-21,92,35,random_74,,yes,,,Ward 61,GREEN PARK,Heera Panna,195,56,27,112
986880185,25-Oct-21,70,14,random_75,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,1114,497,277,340
986880185,25-Oct-21,74,21,random_76,,yes,,,Ward 61,GREEN PARK,Heera Panna,979,303,438,238
986880185,25-Oct-21,41,17,random_77,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,556,422,78,56
986880185,25-Oct-21,70,9,random_78,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,610,81,396,133
986880185,25-Oct-21,55,17,random_79,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,534,376,93,65
986880185,25-Oct-21,98,19,random_80,,yes,,,Ward 61,unk11,unknown_1,714,270,425,19
986880185,25-Oct-21,55,29,random_81,,yes,,,Ward 61,unk11,unknown_1,1040,454,261,325
986880185,25-Oct-21,23,31,random_82,,apartments,,,Ward 61,unk11,unknown_1,910,312,418,180
986880185,25-Oct-21,91,34,Shantivan Bldg no. 4-7,Off New Link Road,residential,,,Ward 61,Walawalkar2,Walawalkar,889,249,357,283
986880185,25-Oct-21,27,2,random_83,,yes,,,Ward 61,unk11,unknown_1,589,49,467,73
986880185,25-Oct-21,98,23,random_84,,yes,,,Ward 61,unk22,unknown_2,903,439,208,256
986880185,25-Oct-21,70,15,random_85,,yes,,,Ward 61,unk22,unknown_2,1027,177,450,400
986880185,25-Oct-21,68,30,random_86,,yes,,,Ward 61,BMC1,BMC colony,715,291,375,49
986880185,25-Oct-21,63,14,random_87,,yes,,,Ward 61,unk2,unknown_2,912,22,468,422
986880185,25-Oct-21,86,22,random_88,,yes,,,Ward 61,unk11,unknown_1,754,496,146,112
986880185,25-Oct-21,95,40,random_89,,yes,,,Ward 61,unk22,unknown_2,645,68,420,157
986880185,25-Oct-21,14,18,random_90,,yes,,,Ward 61,unk22,unknown_2,900,205,259,436
986880185,25-Oct-21,69,45,random_91,,yes,,,Ward 61,unk22,unknown_2,521,139,42,340
986880185,25-Oct-21,82,7,random_92,,yes,,,Ward 61,BMC1,BMC colony,693,75,322,296
986880185,25-Oct-21,77,46,random_93,,yes,,,Ward 61,unk2,unknown_2,388,142,77,169
986880185,25-Oct-21,83,27,random_94,,yes,,,Ward 61,unk22,unknown_2,761,232,196,333
986880185,25-Oct-21,90,5,random_95,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,800,198,321,281
986880185,25-Oct-21,72,10,random_96,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,867,302,306,259
986880185,25-Oct-21,90,49,random_97,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,782,420,181,181
986880185,25-Oct-21,38,28,Shantivan Bldg no. 1-3,Off New Link Road,apartments,,,Ward 61,Walawalkar2,Walawalkar,919,382,389,148
986880185,25-Oct-21,71,3,random_98,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,1034,348,238,448
986880185,25-Oct-21,94,0,random_99,,yes,,,Ward 61,Walawalkar1,Walawalkar,701,347,65,289
986880185,25-Oct-21,63,0,random_100,,apartments,,,Ward 61,unk2,unknown_2,919,354,465,100
986880185,25-Oct-21,100,44,random_101,,yes,,,Ward 61,unk2,unknown_2,978,456,76,446
986880185,25-Oct-21,88,20,random_102,,yes,,,Ward 61,Behram Baug,Behram Baug,770,332,368,70
986880185,25-Oct-21,59,39,random_103,,yes,,,Ward 61,unk11,unknown_1,784,310,118,356
986880185,25-Oct-21,23,16,random_104,,apartments,,,Ward 61,unk11,unknown_1,445,4,380,61
986880185,25-Oct-21,37,11,random_105,,yes,,,Ward 61,unk22,unknown_2,472,306,159,7
986880185,25-Oct-21,18,42,random_106,,yes,,,Ward 61,unk2,unknown_2,619,199,181,239
986880185,25-Oct-21,33,50,random_107,,yes,,,Ward 61,unk2,unknown_2,646,122,127,397
986880185,25-Oct-21,90,42,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,506,127,20,359
986880185,25-Oct-21,25,4,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,519,194,306,19
986880185,25-Oct-21,10,40,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,444,81,25,338
986880185,25-Oct-21,31,7,random_108,,yes,,,Ward 61,unk11,unknown_1,553,460,39,54
986880185,25-Oct-21,97,10,random_109,,yes,,,Ward 61,unk11,unknown_1,1051,475,394,182
986880185,25-Oct-21,19,21,random_110,,apartments,,,Ward 61,unk11,unknown_1,1283,497,394,392
986880185,25-Oct-21,49,27,random_111,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,641,361,121,159
986880185,25-Oct-21,31,45,random_112,,apartments,,,Ward 61,unk11,unknown_1,119,40,72,7
986880185,25-Oct-21,21,46,random_113,,yes,,,Ward 61,Behram Baug,Behram Baug,893,463,339,91
986880185,25-Oct-21,20,8,random_114,,yes,,,Ward 61,unk11,unknown_1,273,24,240,9
986880185,25-Oct-21,3,32,random_115,,yes,,,Ward 61,Behram Baug,Behram Baug,394,7,302,85
986880185,25-Oct-21,2,28,Oshiwara Police Station,,yes,,,Ward 61,GREEN PARK,Heera Panna,404,122,38,244
986880185,25-Oct-21,88,17,City International School,,school,,,Ward 61,JBCN SCHOOL LANE1,Serenity,131,73,5,53
986880185,25-Oct-21,71,38,Reliable Business Centre,,commercial,,,Ward 61,JBCN SCHOOL LANE1,Serenity,433,389,24,20
986880185,25-Oct-21,81,47,random_116,,apartments,,,Ward 61,unk2,unknown_2,830,421,401,8
986880185,26-Oct-21,20,35,"Transit Camp, Behram Baug",,commercial,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,447,126,302,19
986880185,26-Oct-21,0,21,random_5,,yes,,,Ward 61,GREEN PARK,Heera Panna,842,312,497,33
986880185,26-Oct-21,31,20,Heera Panna,,commercial,,,Ward 61,GREEN PARK,Heera Panna,812,23,293,496
986880185,26-Oct-21,87,27,Park Paradise,,yes,,,Ward 61,Walawalkar1,Walawalkar,1142,461,400,281
986880185,26-Oct-21,79,5,Park View,,yes,,,Ward 61,Walawalkar1,Walawalkar,884,467,408,9
986880185,26-Oct-21,97,38,random_4,,residential,,,Ward 61,unk11,unknown_1,788,118,343,327
986880185,26-Oct-21,87,11,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,946,323,498,125
986880185,26-Oct-21,54,33,random_2,,apartments,,,Ward 61,JBCN SCHOOL LANE1,Serenity,588,279,84,225
986880185,26-Oct-21,94,27,random_1,,residential,,,Ward 61,unk1,unknown_4,1184,479,296,409
986880185,26-Oct-21,1,40,random_3,,residential,,,Ward 61,unk11,unknown_1,569,141,379,49
986880185,26-Oct-21,19,13,random_6,,residential,,,Ward 61,JBCN SCHOOL LANE1,Serenity,582,198,28,356
986880185,26-Oct-21,73,44,random_7,,residential,,,Ward 61,unk11,unknown_1,914,440,396,78
986880185,26-Oct-21,26,5,random_8,,residential,,,Ward 61,unk11,unknown_1,578,271,262,45
986880185,26-Oct-21,80,41,random_9,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,626,407,99,120
986880185,26-Oct-21,94,20,random_11,,residential,,,Ward 61,unk11,unknown_1,898,472,151,275
986880185,26-Oct-21,99,36,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,472,354,61,57
986880185,26-Oct-21,94,3,random_10,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,558,209,278,71
986880185,26-Oct-21,41,2,random_13,,residential,,,Ward 61,unk11,unknown_1,410,117,247,46
986880185,26-Oct-21,89,14,random_12,,residential,,,Ward 61,unk1,unknown_4,558,163,219,176
986880185,26-Oct-21,33,45,random_14,,residential,,,Ward 61,unk11,unknown_1,478,102,376,0
986880185,26-Oct-21,37,34,random_15,,residential,,,Ward 61,unk11,unknown_1,759,61,285,413
986880185,26-Oct-21,36,7,random_16,,residential,,,Ward 61,unk11,unknown_1,1111,280,500,331
986880185,26-Oct-21,48,30,random_17,,residential,,,Ward 61,unk11,unknown_1,808,290,199,319
986880185,26-Oct-21,28,15,random_18,,residential,,,Ward 61,unk11,unknown_1,1058,118,440,500
986880185,26-Oct-21,89,36,random_19,Off New Link Road,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,765,296,459,10
986880185,26-Oct-21,22,46,Raigad Military School,,school,,,Ward 61,unk1,unknown_4,629,274,322,33
986880185,26-Oct-21,81,21,random_20,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,840,368,87,385
986880185,26-Oct-21,95,48,random_21,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,831,260,408,163
986880185,26-Oct-21,85,7,Samruddhi CHS,Oshiwara Link Road,residential,,,Ward 61,Walawalkar1,Walawalkar,194,154,10,30
986880185,26-Oct-21,90,17,Oshiwara Basera,,residential,,,Ward 61,Walawalkar1,Walawalkar,633,132,156,345
986880185,26-Oct-21,91,8,East Side Apartments,,apartments,,,Ward 61,Walawalkar1,Walawalkar,566,160,143,263
986880185,26-Oct-21,49,37,Anand Vihar,,residential,,,Ward 61,Walawalkar1,Walawalkar,312,153,90,69
986880185,26-Oct-21,90,16,Meera C.H.S.,"Link Road Extension, Oshiwara, Andheri West",residential,,,Ward 61,MEGA MALL 1,unknown_3,968,302,324,342
986880185,26-Oct-21,13,9,random_22,,yes,,,Ward 61,Techweb centre,Tarapore Garden,477,112,36,329
986880185,26-Oct-21,68,18,random_23,,yes,,,Ward 61,Techweb centre,Tarapore Garden,841,336,420,85
986880185,26-Oct-21,34,14,random_24,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,735,387,301,47
986880185,26-Oct-21,79,49,random_25,,yes,,,Ward 61,Walawalkar2,Walawalkar,928,187,251,490
986880185,26-Oct-21,50,50,Sanskar,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,716,230,284,202
986880185,26-Oct-21,48,47,random_26,,yes,,,Ward 61, Evershine Green,maheshwari chowk,541,356,152,33
986880185,26-Oct-21,73,39,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,931,191,299,441
986880185,26-Oct-21,66,43,random_27,,yes,,,Ward 61,MEGA MALL 1,unknown_3,940,177,358,405
986880185,26-Oct-21,13,18,random_28,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,490,277,77,136
986880185,26-Oct-21,43,4,random_29,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,1012,483,282,247
986880185,26-Oct-21,28,36,random_30,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,876,205,268,403
986880185,26-Oct-21,58,5,random_31,,yes,,,Ward 61,Walawalkar2,Walawalkar,921,311,444,166
986880185,26-Oct-21,18,16,random_32,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,626,224,129,273
986880185,26-Oct-21,74,28,random_33,,yes,,,Ward 61,MEGA MALL 1,unknown_3,1017,221,407,389
986880185,26-Oct-21,24,50,random_34,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,744,137,458,149
986880185,26-Oct-21,40,50,random_35,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1073,399,374,300
986880185,26-Oct-21,95,17,random_36,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,895,354,440,101
986880185,26-Oct-21,90,18,random_37,,yes,,,Ward 61,Walawalkar1,Walawalkar,819,469,136,214
986880185,26-Oct-21,88,40,random_38,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,517,336,12,169
986880185,26-Oct-21,32,17,Sargam,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,1067,268,361,438
986880185,26-Oct-21,41,29,random_39,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,773,307,456,10
986880185,26-Oct-21,92,35,Marigold Apartments,Off New Link Road,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,647,76,150,421
986880185,26-Oct-21,25,12,random_40,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,879,487,93,299
986880185,26-Oct-21,68,10,Link Way,,yes,,,Ward 61,Walawalkar2,Walawalkar,347,239,10,98
986880185,26-Oct-21,48,49,random_41,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,646,85,490,71
986880185,26-Oct-21,34,38,random_42,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,927,401,434,92
986880185,26-Oct-21,66,39,random_43,,yes,,,Ward 61,MEGA MALL 1,unknown_3,538,259,72,207
